OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover	Consistent_hierarchy
ac831ac6edc85789251929f66ce8b8d2	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	97.357	91	1
26c143047ca86a7d560fa709a0c49964	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	91.667	81	1
3c6a3e9c5e9c0250fa4c6303b92bceca	Fungi	Ascomycota						Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	91.358	93	1
46975a63a268b26fa0014b58f69806da	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	98.406	100	1
922b37538b04467564bda5cbbc462ce5	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Sarocladium	Sarocladium kiliense	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	88.353	99	0
47bd9fb9269b84cb00f2cebd47775d85	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	91.262	81	1
5914cd30e43573946d0cc2b5b05063eb	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	93.301	84	1
313fb5a7c87594f4273068ff3fc263a8	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	91.262	81	1
af646ca481e1193a22b2a6c75323dae6	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	87.200	96	1
7052dd70c521146414667211dd952470	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium herbarum	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	100.000	100	1
ea59ea9644381c7264055d27d306eb9b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria alternata	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	100.000	100	1
d3ebc4168b34c114836916588deb526c	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae				0	0	1
2e6141ddb8760b0d418f1c9c7915c069	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	86.905	100	1
abe157c1f87212b3c17190983fb36e15	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Fusicolla aquaeductuum	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	90.310	100	1
431c7928db4b46d505b7b627acbfa623	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae				0	0	1
ee101f100688995539a3f94fadff17ed	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			0	0	1
e610fbcfe167435a065cddb89191c6a3	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Dichotomopilus			0	0	1
6715798e8bf4802a93bffead17cd43cb	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae				0	0	1
a929ebcf613b34d14a6e644592a646f7	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Macrophomina	Macrophomina phaseolina	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	91.566	98	1
5aabe331c08e7ce219a6d5d5aaf5f395	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	94.215	96	1
2f86dd1a0572ffbd5dcedc90596a3ec5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	90.686	81	0
724f0cbb90c9ea444d290c327afb6c26	Fungi	Ascomycota	Sordariomycetes	Sordariales				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	90.244	81	1
35f93ce0dba3077af912a8cefe3e9fad	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae				0	0	1
f35a34f49cf6aa7b903d603a04f208ce	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma			0	0	1
