OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover	Consistent_hierarchy
582317d3cc93beca4b2570081cae3c9a	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Sporidiobolales_1	Sporidiobolaceae_1	Rhodotorula_1	Rhodotorula mucilaginosa 		0	0	0
cb3f4eb3c1f0c8059fd38cf8b87a4c22	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Trimorphomycetaceae_1	Saitozyma_1			0	0	0
c0a7c0c155f8bb8ad395075405cfa8e8	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Vishniacozyma_1	Vishniacozyma victoriae 		0	0	0
a1a0daf7edb4894872143bb830b568aa	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Trichosporonales_1	Trichosporonaceae_1	Apiotrichum_1			0	0	0
90d7ff295c1b0bafb060dd7a81c41999	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Filobasidiales_1	Piskurozymaceae_1	Piskurozyma_1			0	0	0
664e4e9fc396f44fb3ea25896d3230d0	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Rhynchogastremataceae_1	Papiliotrema_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	81.006	100	0
0dd916878f903afcef127e59c36047ae	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Filobasidiales_1	Piskurozymaceae_1	Solicoccozyma_1	Solicoccozyma terricola 		0	0	0
4300f507867d578d1de4e6c240f87d91	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Filobasidiales_1	Filobasidiaceae_1	Filobasidium_1			0	0	0
b4cbc70215e5380b58a9066985cd04c9	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Sporidiobolales_1	Sporidiobolaceae_1	Sporobolomyces_1	Sporobolomyces patagonicus 		0	0	0
6d982653f2a635d2692b0478588ed14c	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Aspergillaceae_1	Aspergillus_1			0	0	0
4b6d963411652ff2be7d6ed7a57b1973	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Cuniculitremaceae_1	Kockovaella_1	Kockovaella mexicana 		0	0	0
fce7aae61e289ecc55c176c40c511745	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Rhynchogastremataceae_1	Papiliotrema_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	78.333	100	0
2ebe39e97368d15b1729c58a27ebf4f1	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Trichosporonales_1	Trichosporonaceae_1	Trichosporon_1			0	0	0
669ae946dd22b8c9cbde73646316ac56	Fungi_1	Basidiomycota_1	Agaricostilbomycetes_1	Agaricostilbales_1	Agaricostilbaceae_1	Sterigmatomyces_1	Sterigmatomyces halophilus 		0	0	0
4bc7f34816710501f7854403afd89d1a	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Tremellaceae_1	Tremella_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	80.110	100	0
946c7698c20581df2f55050386bf5f97	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Tremellaceae_1	Bulleromyces_1	Bulleromyces albus 		0	0	0
0fb2f88db8664274a8c3ee91148c61da	Fungi_1	Basidiomycota_1							0	0	0
3b89b89e1bdcc9b250c9253bcba926c6	Fungi_1								0	0	0
5367f2dfa6f368c2e36ace6b150c5fef	Fungi_1								0	0	0
c4ea398975b153f184cd09cfd8e6f234	Fungi_1								0	0	0
01d56c2e00c697e79315df2e224fa412	Fungi_1	Basidiomycota_1	Microbotryomycetes_1	Leucosporidiales_1	Leucosporidiaceae_1	Leucosporidium_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Pucciniomycotina	98.295	100	0
