OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover	Consistent_hierarchy
44e22cef152a163ae39e7063f5334a5d	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta	86.341	80	1
c1ce4cfda5117f72c6c24a239fb67411	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta	85.854	80	1
24d1da86c02672526c8d9ba8a7db0bf5	Fungi							Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	98.253	100	1
85b290dee10bb6c00562273b40e7766b	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta	86.829	80	1
e57e3d67a029c11e22f333e5a2df2e14	Fungi							Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	98.246	100	1
cf96ac217eae28c0606a064d7978519e	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta	85.149	78	1
b200b3ba2a9e1ad7e01db36463590108	Fungi							Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	98.246	99	1
86d7835b99092f888b11329e81c46534	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Endoconidioma	Endoconidioma populi	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	87.395	100	1
d64140ac1b4ca276be033d9588463f7f	Fungi	Basidiomycota	Agaricomycetes					Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta	84.653	78	1
d50cc0e5d86aa5e9a607d038b8d3f49e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	99.095	99	1
bdcd1d5dbe4885982800313369d66593	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta	85.644	78	1
5f67db1e8ea9730d72857aca034d2245	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Phyllostictaceae	Phyllosticta		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	77.833	88	1
b98d1e63403e712d769346eacbd984b7	Fungi	Basidiomycota	Atractiellomycetes	Atractiellales	Phleogenaceae	Atractidochium	Atractidochium hillariae		0	0	1
c275b24483e0d450fe8d31de29e850d0	Fungi								0	0	0
c89d6879f318c834e237eb8101e1c4a9	Fungi	Basidiomycota	Cystobasidiomycetes		Symmetrosporaceae	Symmetrospora	Symmetrospora oryzicola	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Pucciniomycotina	82.222	97	0
e471f52ae93c8d6992afc03a466b5166	Fungi	Ascomycota	Leotiomycetes	Helotiales	Cyclaneusma	Cyclaneusma minus			0	0	0
45f9adadcc06b111a21594642a6834f7	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta	85.854	80	1
0692cbd6ed8e42d11085b759636224ea	Fungi	Basidiomycota	Atractiellomycetes	Atractiellales	Phleogenaceae	Atractidochium	Atractidochium hillariae		0	0	1
ae867c82c581fa49ef9792e344dd3b7a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Cyclaneusma	Cyclaneusma minus			0	0	0
111a7fb7a13c9f841750c10a2da5fdbd	Fungi							Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	98.198	100	0
9341c3b8a533fa7cd79f5762a1bbab68	Fungi	Ascomycota	Leotiomycetes	Helotiales	Cyclaneusma	Cyclaneusma minus			0	0	0
0e8dc5d6d22da9d522aaf4a35ef563d0	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta	86.341	81	1
1686e3ecc6e6580aac586bc21b037acc	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	100.000	100	1
954c617d4484e7696d6ed6258d27dd27	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	99.123	99	1
51f39f1c18647eb9e3d2c4b9f45590f8	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	94.760	100	1
2b190fda30fa2df8862569012beafea2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Cyclaneusma	Cyclaneusma minus			0	0	0
02406e9aac74758881dd4c376fa6cf7c	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Endoconidioma	Endoconidioma populi	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	87.712	100	1
344e317ea21ded515a68bdd8da2355a8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	Stemphylium vesicarium	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	86.842	99	1
0ce94f1482197225d6caf255c7e806f0	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia restricta		0	0	1
4eb1bdf4cc1a1f8189edd5f99d3c3600	Fungi								0	0	1
649ca372618e1fff1633b2a1b764dc2e	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia restricta		0	0	1
413136fe2d03cd090965a1bdc10b6cc0	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Itersonilia	Itersonilia pannonica	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	82.470	100	1
2e417ccf02338217425cccac3fa465d2	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Pestalotiopsidaceae	Pestalotiopsis	Pestalotiopsis arceuthobii		0	0	1
21726265d051824053971364e7a4608c	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Pestalotiopsidaceae	Pestalotiopsis			0	0	1
4121cf6c65d7102172af0c182ed830cd	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	99.119	99	1
e0019f8871d33fc561e1399a932454a4	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia			0	0	1
fcece9b7cd7eab90a80fa4b2f4d4b0d9	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Bifusella	Bifusella linearis		0	0	1
be0d41f9e0a165615c51c32d8ecb9bc3	Fungi	Ascomycota	Dothideomycetes					Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	91.489	100	1
d0abd222cb6ad8bf2521fe60cb61dde1	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta	86.341	81	1
cdb1627205a160970d6a48157a9a1a92	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	99.526	100	0
07489872d2fa15a79140e5d7655c3f64	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia			0	0	1
e0aa2b1d42a9bf67c0b4acc61d51b955	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Bifusella	Bifusella linearis		0	0	1
fc90de3f4893af83443fcf84c3f5f2eb	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora			0	0	1
d5bd896678ab6972fa01e761732e46a7	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales	Entylomataceae	Entyloma			0	0	1
0c5165d90f53776269ad522d381ee977	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta	85.854	81	1
6a1bd0539615274035eff7fdbfbffb01	Fungi	Ascomycota	Dothideomycetes	Capnodiales				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	85.408	100	1
de4faa7073d867de08e8ad2c7c563b07	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Salinomyces	Salinomyces thailandicus	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	86.325	100	1
f3a66b2e2ecb654b298fbb1602252be7	Fungi	Ascomycota	Dothideomycetes					Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	91.489	100	1
e08f26d2bfba21e7373a5103fe4bc8eb	Fungi							Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	98.113	100	1
05fa1e62f48926a0ca91efc3935c9ecb	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora		Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta	86.829	81	1
8b21552b4f0fd724192609ca7ec1ead1	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia			0	0	1
ea974e4d5537e203f0542cec591cedd9	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Hormonema	Hormonema macrosporum	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	95.984	99	1
82296e76f994b0a5ad1eca6c16772bab	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				0	0	0
b56effd0ba6209457e777d320d02b01d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	97.959	100	1
cd075a683f70dc3ac1264007124f2056	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Protomycetaceae	Protomyces	Protomyces inouyei		0	0	1
0a0d79b52708e8f69425a1bb1b51b711	Fungi							Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	98.113	100	0
f658df048bb4e8cfca8566fdd64c77ad	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Hortaea	Hortaea werneckii	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	86.975	100	1
64185c51af57a6f1b336e79216365844	Fungi								0	0	1
3c7f7e39044efb8c297b1b4911b016c2	Fungi	Ascomycota	Sordariomycetes					Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	80.687	100	1
f43122d1b872ab9cd043b89c153fce62	Fungi							Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	98.253	100	0
15e347c8a4340e13bbcd894958191043	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae				0	0	0
09a89da79784280bffddfe2964b8c964	Fungi								0	0	1
05498b3a419e9450ee8f9199fa317b68	Fungi							Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	92.609	100	1
36106181adb12fb829e0e751c6eda08e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Cyclaneusma	Cyclaneusma minus		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	88.136	94	0
9e7d44c10a8b93d3ff6dc9c6f0d895a2	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria			0	0	1
45e1e9398c3ab0a37c1f4b42927f00a7	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Endoconidioma	Endoconidioma populi	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	87.815	100	1
7f7cc2e6154ea85b7469244eb6211565	Fungi	Ascomycota	Leotiomycetes	Helotiales				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	91.304	99	1
7015c8bd13dfc4c60cdfe8b66fd70a1f	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Lophodermium	Lophodermium australe		0	0	1
0c000e8a386d91daf39fdb03b06d5ebb	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Hormonema	Hormonema macrosporum	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	95.582	99	1
2270da4e5454ee9f42829125da0dab37	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia globosa		0	0	1
6ba48255678bb92aafdf1a73ffbf3f15	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	77.376	95	1
b1a3a352f033abbafd9183dc79231dd8	Fungi	Ascomycota						Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	86.463	99	1
587d269ecfa26044e6e3f1494d15e460	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				0	0	1
352ef71b173862624d354d652ff490b2	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Itersonilia	Itersonilia pannonica	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Agaricomycotina	82.470	100	1
e45d55c5a1ada46101b31f04d7d045fa	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	99.127	100	1
3319c0f83b173658e498a049d5cc0fa8	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria			0	0	1
c87f2dd826d7882b853f8bad51012058	Fungi	Ascomycota	Leotiomycetes	Helotiales	Cyclaneusma	Cyclaneusma minus			0	0	0
14dcf5fc3ec87e9f085e4a77d30ecd16	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Sarocladium	Sarocladium kiliense		0	0	0
cbecfc9348f11642f2aed0ceaa2a94aa	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria			0	0	1
1e9c7be5482c0ec5f6ea998e892c91dc	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Hyphozyma	Hyphozyma roseonigra	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	88.312	91	1
461319b7662e7935b0059c1f49af6d82	Fungi								0	0	1
f6667ce6f39c027dfffa9b19e1880e79	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales				Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina	78.333	100	1
32c27131a4d14ac87e1e63c5b64905cd	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia			0	0	1
