OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover	Consistent_hierarchy
1b4926f583dba7f0dd8c3738a6dad5e6	Fungi_1	Ascomycota_1	Dothideomycetes_1	Dothideales_1	Aureobasidiaceae_1	Aureobasidium_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	100.000	78	0
60f7945525ec0498a4726474df1ebf2a	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Tremellales_1	Bulleribasidiaceae_1	Dioszegia_1		Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	100.000	80	0
58aa8286abf59307c8aa7513c2c46ce1	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Didymellaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	100.000	78	0
c3cba309f278e3ee13c889c2a274a352	Fungi_1	Ascomycota_1							0	0	0
bbc73836b2fb41bf3421dc6ccccf8748	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Didymellaceae_1			Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina	100.000	79	0
8fde2209d3dde4d34373a1e28a9d8eab	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1				0	0	0
8d1389073f66d7962a2d351399c3e265	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1				0	0	0
430374c5e3f2a11a55c8759f25672e05	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1	Glomerellaceae_1	Colletotrichum_1			0	0	0
fa7b9c5d6de56a3fbbdac0d79677a35e	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1				0	0	0
c20f24dba939ad57a9eabc84a28c7cb1	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1				0	0	0
3829a8d28328eec9078eda9e2925f39e	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1				0	0	0
18a3a3aba6c5cfe3c59c6a22251ca9e2	Fungi_1	Ascomycota_1	Dothideomycetes_1	Capnodiales_1	Mycosphaerellaceae_1				0	0	0
